SettingID,wagon_no,GlazeType,start_time,end_time,packages
1404060513,67,91000001,09:25:00,10:10:00,60
1404060513,79,91000001,10:10:00,11:00:00,60
1404060529,79,91000001,10:10:00,11:00:00,4
1404060529,70,91000001,11:00:00,11:40:00,64
1404060629,36,91000001,14:10:00,14:50:00,64
1404060629,80,91000001,14:50:00,15:25:00,4
1404060621,80,91000001,14:50:00,15:25:00,60
1404060621,3,91000001,15:25:00,16:05:00,64
1404060621,41,91000001,16:05:00,17:00:00,6
1404060631,41,91000001,16:05:00,17:00:00,56
1404060631,15,91000001,17:00:00,17:35:00,64
1404060631,74,91000001,17:35:00,18:15:00,8
1404060625,74,91000001,17:35:00,18:15:00,56
1404060625,25,91000001,18:15:00,19:45:00,64
1404060625,44,91000001,19:45:00,20:30:00,12
1404060611,44,91000001,19:45:00,20:30:00,52
1404060611,35,91000001,20:30:00,21:10:00,64
1404060627,52,91000001,06:25:00,07:00:00,64
1404060627,27,91000001,07:00:00,07:45:00,64
1404060627,20,91000001,07:45:00,08:30:00,10
1404060823,20,91000001,07:45:00,08:30:00,50
1404060823,11,91000001,08:30:00,09:40:00,64
1404060823,78,91000001,09:40:00,10:20:00,16
1404060806,78,91000001,09:40:00,10:20:00,48
1404060806,49,91000001,10:20:00,11:10:00,64
1404060806,26,91000001,11:10:00,12:00:00,28
1404060809,26,91000001,11:10:00,12:00:00,36
1404060809,61,91000001,06:30:00,11:45:00,64
1404060809,19,91000001,11:45:00,13:00:00,32
1404060832,19,91000001,11:45:00,13:00:00,32
1404060932,29,91000001,14:20:00,15:45:00,64
1404060932,13,91000001,15:45:00,17:50:00,42
1404060926,13,91000001,15:45:00,17:50:00,18
1404060926,45,91000001,17:50:00,19:00:00,64
1404060926,64,91000001,06:30:00,09:30:00,52
1404060912,64,91000001,06:30:00,09:30:00,12
1404060912,14,91000001,09:30:00,11:30:00,64
1404061107,23,81000001,11:30:00,13:30:00,792
1404061107,23,81000001,14:30:00,16:40:00,792
1404061107,37,81000001,16:40:00,20:00:00,1584
1404061112,63,91000001,06:30:00,09:40:00,48
1404061105,63,91000001,06:30:00,09:40:00,16
1404061205,4,91000001,06:20:00,07:10:00,64
1404061205,10,91000001,07:10:00,07:50:00,34
1404061218,10,91000001,07:10:00,07:50:00,30
1404061218,69,91000001,07:50:00,08:35:00,64
1404061218,30,91000001,08:35:00,10:00:00,34
1404061220,30,91000001,08:35:00,10:00:00,28
1404061220,24,91000001,10:00:00,10:35:00,64
1404061220,50,91000001,10:35:00,12:35:00,36
1404061216,50,91000001,10:35:00,12:35:00,28
1404061216,55,91000001,12:35:00,13:15:00,62
1404061216,54,91000001,06:15:00,07:00:00,46
1404061303,54,91000001,06:15:00,07:00:00,18
1404061303,57,91000001,07:00:00,07:35:00,64
1404061303,39,91000001,07:35:00,08:15:00,54
1404061314,39,91000001,07:35:00,08:15:00,10
1404061314,65,91000001,08:15:00,08:50:00,64
1404061314,62,91000001,08:50:00,10:00:00,48
1404061322,62,91000001,08:50:00,10:00:00,16
1404061322,22,91000001,10:00:00,10:35:00,64
1404061322,2,91000001,10:35:00,11:10:00,46
1404061301,2,91000001,10:35:00,11:10:00,16
1404061301,72,91000001,11:10:00,12:10:00,64
1404061301,51,91000001,12:10:00,12:50:00,54
1404061319,51,91000001,12:10:00,12:50:00,8
1404061319,6,91000001,12:50:00,13:30:00,60
1404061619,33,91000001,06:20:00,06:55:00,64
1404061619,77,91000001,06:55:00,07:35:00,6
1404061624,77,91000001,06:55:00,07:35:00,58
1404061624,59,91000001,07:35:00,08:10:00,64
1404061624,40,91000001,08:10:00,09:25:00,10
1404061715,40,91000001,08:10:00,09:25:00,54
1404061715,28,91000001,09:25:00,10:00:00,60
1404061715,36,91000001,10:00:00,10:40:00,18
1404061710,36,91000001,10:00:00,10:40:00,46
1404061710,74,91000001,10:40:00,11:15:00,64
1404061710,15,91000001,11:15:00,11:55:00,24
1404061730,15,91000001,11:15:00,11:55:00,40
1404061730,38,91000001,11:55:00,12:40:00,58
1404061730,25,91000001,06:25:00,07:10:00,32
1404061728,25,91000001,06:25:00,07:10:00,32
1404061728,1,91000001,07:10:00,08:00:00,64
1404061728,41,91000001,08:00:00,08:35:00,40
1404061704,41,91000001,08:00:00,08:35:00,20
1404061704,27,91000001,08:35:00,09:35:00,64
1404061704,52,91000001,09:35:00,10:10:00,58
1404061717,52,91000001,09:35:00,10:10:00,14
1404061717,35,91000001,10:10:00,10:45:00,62
1404061717,20,91000001,10:45:00,11:30:00,52
1404061702,3,91000001,06:25:00,07:10:00,64
1404061702,44,91000001,07:10:00,07:45:00,64
1404061702,26,91000001,07:45:00,08:20:00,12
1404061826,26,91000001,07:45:00,08:20:00,52
1404061826,49,91000001,08:20:00,09:25:00,64
1404061826,11,91000001,09:25:00,10:15:00,16
1404061812,11,91000001,09:25:00,10:15:00,48
1404061812,78,91000001,10:15:00,10:55:00,62
1404061812,66,91000001,10:55:00,11:35:00,28
1404061829,66,91000001,10:55:00,11:35:00,36
1404061829,21,91000001,11:35:00,12:20:00,62
1404061829,19,91000001,06:35:00,07:15:00,34
1404062005,19,91000001,06:35:00,07:15:00,30
1404062005,61,91000001,07:15:00,07:50:00,64
1404062005,43,91000001,07:50:00,08:35:00,42
1404062018,43,91000001,07:50:00,08:35:00,22
1404062018,23,91000001,08:35:00,09:35:00,64
1404062018,29,91000001,09:35:00,10:10:00,54
1404062020,29,91000001,09:35:00,10:10:00,10
1404062020,45,91000001,10:10:00,11:15:00,64
1404062020,13,91000001,11:15:00,11:50:00,64
1404062016,48,91000001,11:50:00,12:30:00,62
1404062216,14,91000001,06:30:00,07:05:00,64
1404062216,59,91000001,07:05:00,07:40:00,10
1404062203,59,91000001,07:05:00,07:40:00,54
1404062203,64,91000001,07:40:00,08:30:00,64
1404062203,80,91000001,08:30:00,09:35:00,20
1404062314,80,91000001,08:30:00,09:35:00,44
1404062314,70,91000001,09:35:00,10:10:00,64
1404062314,79,91000001,10:10:00,10:55:00,20
1404062322,79,91000001,10:10:00,10:55:00,44
1404062322,67,91000001,10:55:00,11:30:00,62
1404062322,63,91000001,11:30:00,12:20:00,32
1404062319,63,91000001,11:20:00,12:20:00,32
1404062308,69,92000001,06:25:00,07:35:00,800
1404062308,37,92000001,07:35:00,10:35:00,800
1404062308,55,92000001,10:30:00,12:00:00,600
1404062319,55,91000001,10:30:00,12:00:00,16
1404062319,30,91000001,06:20:00,07:00:00,64
1404062319,39,91000001,07:00:00,07:35:00,20
1404062401,39,91000001,07:00:00,07:35:00,44
1404062401,10,91000001,07:35:00,08:30:00,62
1404062401,65,91000001,08:30:00,09:35:00,34
1404062424,65,91000001,08:30:00,09:35:00,30
1404062424,72,91000001,09:35:00,10:10:00,64
1404062424,4,91000001,10:10:00,10:50:00,30
1404062415,4,91000001,10:10:00,10:50:00,34
1404062415,76,91000001,10:50:00,11:25:00,62
1404062415,31,91000001,11:20:00,12:00:00,40
1404062510,31,91000001,11:25:00,12:00:00,23
1404062510,29,91000001,14:30:00,15:10:00,64
1404062510,51,91000001,15:10:00,15:50:00,50
1404062528,51,91000001,15:10:00,15:50:00,14
1404062528,58,91000001,15:50:00,16:25:00,64
1404062528,9,91000001,16:25:00,17:00:00,60
1404062528,12,91000001,17:00:00,17:35:00,4
1404062604,12,91000001,17:00:00,17:35:00,60
1404062604,8,91000001,17:35:00,18:10:00,64
1404062604,7,91000001,18:10:00,18:45:00,18
1404062617,7,91000001,18:10:00,18:50:00,46
1404062617,5,91000001,18:50:00,19:45:00,64
1404062617,56,91000001,06:20:00,06:55:00,28
1404062702,56,91000001,06:20:00,06:55:00,36
1404062702,32,91000001,06:55:00,07:30:00,64
1404062702,28,91000001,07:30:00,08:10:00,38
1404062726,28,91000001,07:30:00,08:10:00,30
1404062726,40,91000001,08:10:00,09:35:00,64
1404062726,77,91000001,09:35:00,10:10:00,50
1404062712,77,91000001,09:35:00,10:10:00,14
1404062712,33,91000001,10:10:00,10:50:00,62
1404062912,36,91000001,06:25:00,07:10:00,60
1404062929,36,91000001,06:25:00,07:10:00,4
1404062929,74,91000001,07:10:00,07:45:00,64
1404062929,38,91000001,07:45:00,08:30:00,64
1404062929,20,91000001,08:30:00,09:40:00,6
1404062905,20,91000001,08:30:00,09:40:00,58
1404062905,35,91000001,09:40:00,10:20:00,64
1404062905,52,91000001,10:20:00,11:10:00,10
1404063018,52,91000001,10:20:00,11:10:00,54
1404063018,27,91000001,11:10:00,12:00:00,64
1404063011,41,81000001,07:00:00,10:00:00,1744
1404063011,21,81000001,10:00:00,11:30:00,1296
1404063007,21,81000001,10:00:00,11:30:00,288
1404063007,19,81000001,11:30:00,13:00:00,1584
1404063118,66,91000001,06:20:00,07:15:00,18
1404063120,66,91000001,06:20:00,07:15:00,46
1404063120,22,91000001,07:15:00,07:55:00,64
1404063120,55,91000001,07:55:00,08:45:00,32
1404063116,55,91000001,07:55:00,08:45:00,32
1404063116,2,91000001,08:45:00,09:45:00,64
1404063116,57,91000001,09:45:00,10:20:00,40
1404063101,57,91000001,09:45:00,10:20:00,14
1404063101,54,91000001,10:20:00,11:10:00,64
1404063101,6,91000001,11:10:00,11:50:00,54
1404063119,6,91000001,11:10:00,11:50:00,10
1404063119,45,91000001,11:50:00,12:35:00,64
1404063119,1,91000001,12:35:00,13:10:00,54
1404063124,1,91000001,12:35:00,13:10:00,10
1404070107,25,81000001,06:50:00,10:00:00,1584
1404070131,37,81000001,10:00:00,11:00:00,1584
1404070131,15,81000001,11:00:00,12:30:00,1584
1404070113,70,81000001,12:30:00,13:30:00,1728
1404070224,79,91000001,06:30:00,07:10:00,64
1404070224,80,91000001,07:10:00,07:50:00,64
1404070215,69,91000001,07:50:00,09:00:00,64
1404070215,39,91000001,07:00:00,07:40:00,64
1404070215,30,91000001,07:40:00,08:20:00,8
1404070210,30,91000001,07:40:00,08:20:00,56
1404070210,67,91000001,08:20:00,09:50:00,64
1404070210,10,91000001,09:50:00,10:30:00,14
1404070228,10,91000001,09:50:00,10:30:00,50
1404070228,63,91000001,06:20:00,07:10:00,62
1404070228,43,91000001,07:10:00,07:45:00,22
1404070304,43,91000001,07:10:00,07:45:00,42
1404070304,23,91000001,07:45:00,08:25:00,64
1404070304,65,91000001,08:25:00,10:20:00,28
1404070317,65,91000001,08:25:00,10:20:00,34
1404070317,61,91000001,10:20:00,11:10:00,64
1404070313,28,81000001,07:00:00,08:25:00,1450
1404070306,28,81000001,07:00:00,08:25:00,250
1404070306,32,81000001,08:25:00,10:40:00,1584
1404070306,56,81000001,10:40:00,12:10:00,1510
1404070309,56,81000001,10:40:00,12:10:00,1072
1404070309,33,81000001,12:10:00,13:00:00,1584
1404070509,19,81000001,06:40:00,08:00:00,800
1404070523,19,81000001,06:40:00,08:00:00,900
1404070523,15,81000001,08:00:00,10:20:00,1700
1404070523,12,81000001,10:20:00,12:10:00,850
1404070532,12,81000001,10:20:00,12:10:00,850
1404070532,9,81000001,12:10:00,13:00:00,1584
1404070517,74,91000008,07:20:00,08:00:00,24
1404070530,74,91000008,07:20:00,08:00:00,40
1404070530,36,91000008,08:00:00,08:40:00,64
1404070530,27,91000008,08:40:00,09:55:00,32
1404070602,27,91000008,08:40:00,09:55:00,32
1404070602,20,91000008,09:55:00,10:35:00,64
1404070602,35,91000008,10:35:00,11:15:00,36
1404070626,35,91000008,10:35:00,11:15:00,28
1404070626,52,91000008,11:15:00,11:55:00,64
1404070626,27,91000008,11:55:00,12:30:00,16
1404070612,27,91000008,11:55:00,12:30:00,36
1404070603,27,92000008,11:55:00,12:30:00,198
1404070703,58,92000001,06:30:00,07:25:00,730
1404070703,70,92000001,07:25:00,08:40:00,800
1404070703,51,92000001,08:40:00,10:30:00,800
1404070712,72,91000001,12:10:00,12:55:00,60
1404070712,25,91000001,12:50:00,13:30:00,6
1404070718,25,91000001,12:55:00,13:30:00,52
1404070718,4,91000001,06:15:00,07:05:00,64
1404070718,76,91000001,07:05:00,07:45:00,4
1404070722,76,91000001,07:05:00,07:45:00,60
1404070722,31,91000001,07:45:00,08:20:00,64
1404070722,66,91000001,08:20:00,09:35:00,6
1404070820,66,91000001,08:20:00,09:35:00,56
1404070820,38,91000001,09:35:00,10:10:00,64
1404070820,77,91000001,10:10:00,11:15:00,18
1404070816,77,91000001,10:10:00,11:15:00,46
1404070816,21,91000001,11:15:00,11:55:00,64
1404070816,55,91000001,11:55:00,12:35:00,28
1404070807,55,91000001,11:55:00,12:35:00,34
1404070807,22,91000001,12:35:00,13:15:00,62
1404070907,45,91000001,06:20:00,07:05:00,28
1404070931,45,91000001,06:20:00,07:05:00,36
1404070931,6,91000001,07:05:00,07:45:00,64
1404070931,54,91000001,07:45:00,08:45:00,36
1404070924,54,91000001,07:45:00,08:45:00,28
1404070924,1,91000001,08:45:00,09:50:00,64
1404070924,41,91000001,09:50:00,10:30:00,28
1404070915,41,91000001,09:50:00,10:30:00,32
1404070915,28,91000001,10:30:00,11:10:00,64
1404070915,57,91000001,11:10:00,11:50:00,36
1404070910,57,91000001,11:10:00,11:50:00,28
1404070910,40,91000001,11:50:00,12:25:00,64
1404070910,2,91000001,12:25:00,13:10:00,40
1404070928,2,91000001,12:25:00,13:10:00,23
1404070928,29,91000001,06:20:00,07:30:00,64
1404070928,8,91000001,07:30:00,08:05:00,52
1404071204,8,91000001,07:30:00,08:05:00,12
1404071204,7,91000001,08:05:00,08:40:00,64
1404071204,32,91000001,08:40:00,10:00:00,64
1404071223,78,91000001,10:00:00,10:45:00,64
1404071223,33,91000001,10:45:00,11:25:00,64
1404071217,56,91000001,11:25:00,12:10:00,64
1404071217,5,91000001,12:10:00,12:50:00,60
1404071217,27,91000001,12:50:00,13:30:00,14
1404071302,27,91000001,12:50:00,13:30:00,50
1404071321,52,81000001,06:50:00,08:25:00,1648
1404071321,35,81000001,08:25:00,10:30:00,1360
1404071329,35,81000001,08:25:00,10:30:00,288
1404071329,20,81000001,10:30:00,12:30:00,1213
1404071305,20,81000001,10:30:00,12:30:00,435
1404071305,37,81000001,12:30:00,13:40:00,1300
1404071411,37,81000001,12:30:00,13:40:00,364
1404071402,30,91000001,06:25:00,07:00:00,64
1404071402,58,91000001,07:00:00,07:45:00,18
1404071418,58,91000001,07:00:00,07:45:00,46
1404071418,74,91000001,07:45:00,08:40:00,64
1404071418,36,91000001,08:40:00,09:50:00,24
1404071530,36,91000001,08:40:00,09:50:00,40
1404071530,25,91000001,09:50:00,10:50:00,60
1404071530,51,91000001,10:50:00,11:30:00,32
1404071522,51,91000001,10:50:00,11:30:00,32
1404071522,19,91000001,11:30:00,12:10:00,62
1404071522,67,91000001,12:10:00,12:50:00,22
1404071520,67,91000001,12:10:00,12:50:00,42
1404071520,12,91000001,12:50:00,13:30:00,62
1404071511,39,81000001,06:30:00,07:45:00,1220
1404071501,39,81000001,06:30:00,07:45:00,440
1404071501,69,81000001,07:45:00,09:40:00,1664
1404071501,79,81000001,09:40:00,10:40:00,1120
1404071619,79,81000001,09:40:00,10:40:00,444
1404071619,70,81000001,10:40:00,12:10:00,1664
1404071619,10,81000001,12:10:00,13:30:00,1110
1404071627,10,81000001,12:10:00,13:30:00,554
1404071620,9,91000001,06:25:00,07:10:00,18
1404071616,9,91000001,06:25:00,07:10:00,46
1404071616,80,91000001,07:10:00,07:45:00,64
1404071616,44,91000001,07:45:00,08:30:00,20
1404071607,44,91000001,07:45:00,08:30:00,44
1404071607,26,91000001,08:30:00,09:35:00,64
1404071607,61,91000001,09:35:00,10:15:00,32
1404071703,61,91000001,09:35:00,10:15:00,32
1404071703,11,91000001,10:15:00,10:50:00,64
1404071703,49,91000001,10:50:00,11:25:00,42
1404071712,49,91000001,10:50:00,11:25:00,22
1404071712,23,91000001,11:25:00,12:05:00,64
1404071712,65,91000001,12:05:00,12:40:00,52
1404071731,65,91000001,12:05:00,12:40:00,10
1404071731,62,91000001,12:40:00,13:20:00,64
1404071927,3,81000001,06:45:00,07:55:00,1664
1404071927,63,81000001,07:55:00,08:50:00,1120
1404071913,63,81000001,07:55:00,08:50:00,144
1404071913,43,81000001,08:50:00,10:35:00,1664
1404071913,73,81000001,10:35:00,12:00:00,932
1404072006,73,81000001,10:35:00,12:00:00,732
1404072006,27,81000001,12:00:00,13:30:00,1664
1404072006,64,81000001,06:30:00,07:50:00,832
1404072023,64,81000001,06:30:00,07:50:00,832
1404072023,72,81000001,07:50:00,08:50:00,1664
1404072023,15,81000001,08:50:00,10:50:00,750
1404072009,15,81000001,08:50:00,10:50:00,914
1404072009,19,81000001,10:50:00,12:00:00,1664
1404072009,55,81000001,12:00:00,13:10:00,724
1404072017,55,81000001,12:00:00,13:10:00,940
1404072031,77,91000001,06:20:00,07:00:00,64
1404072115,38,91000001,07:00:00,10:10:00,64
1404072115,69,91000001,10:10:00,10:55:00,62
1404072115,10,91000001,10:55:00,12:20:00,12
1404072124,10,91000001,10:55:00,12:20:00,54
1404072124,79,91000001,12:20:00,13:10:00,62
1404072124,70,91000001,06:20:00,06:55:00,16
1404072128,70,91000001,06:20:00,06:55:00,48
1404072128,40,91000001,06:55:00,07:30:00,64
1404072128,39,91000001,07:30:00,08:20:00,26
1404072121,39,91000001,07:30:00,08:20:00,38
1404072121,2,91000001,08:20:00,08:55:00,62
1404072121,45,91000001,08:55:00,09:55:00,42
1404072205,45,91000001,08:55:00,09:55:00,22
1404072205,6,91000001,09:55:00,10:30:00,64
1404072205,21,91000001,10:30:00,11:10:00,52
1404072202,21,91000001,10:30:00,11:10:00,10
1404072202,22,91000001,11:10:00,11:45:00,64
1404072202,13,91000001,06:20:00,06:55:00,64
1404072229,31,91000001,06:55:00,07:35:00,62
1404072229,66,91000001,07:35:00,08:25:00,64
1404072211,76,91000001,08:25:00,09:25:00,64
1404072211,28,91000001,09:25:00,10:00:00,56
1404072220,28,91000001,09:25:00,10:00:00,8
1404072220,41,91000001,10:00:00,10:40:00,64
1404072220,57,91000001,10:40:00,11:15:00,62
1404072220,8,91000001,11:15:00,12:00:00,4
1404072322,8,91000001,11:15:00,12:00:00,60
1404072322,1,91000001,06:20:00,07:05:00,64
1404072322,7,91000001,07:05:00,07:45:00,10
1404072301,7,91000001,07:05:00,07:45:00,54
1404072301,54,91000001,07:45:00,08:30:00,64
1404072301,4,91000001,08:30:00,09:45:00,8
1404072316,4,91000001,08:30:00,09:45:00,56
1404072316,74,91000001,09:45:00,10:30:00,64
1404072412,36,91000001,06:50:00,07:30:00,64
1404072412,23,91000001,07:30:00,08:15:00,64
1404072412,49,91000001,08:15:00,09:25:00,14
1404072407,49,91000001,08:15:00,09:25:00,50
1404072407,25,91000001,09:25:00,10:10:00,64
1404072407,40,91000001,06:20:00,07:00:00,30
1404072419,40,91000001,06:20:00,07:00:00,34
1404072419,39,91000001,07:00:00,07:35:00,64
1404072419,65,91000001,07:35:00,08:10:00,40
1404072403,65,91000001,07:35:00,08:10:00,24
1404072403,21,91000001,08:10:00,08:45:00,64
1404072403,6,91000001,08:45:00,10:15:00,50
1404072614,6,91000001,08:45:00,10:15:00,14
1404072614,37,91000001,10:15:00,11:00:00,64
1404072614,45,91000001,11:00:00,11:40:00,54
1404072623,45,91000001,11:00:00,11:40:00,10
1404072623,13,91000001,11:40:00,12:10:00,62
1404072623,52,91000001,12:10:00,13:00:00,58
1404072606,52,91000001,12:10:00,13:00:00,6
1404072606,22,91000001,06:25:00,07:20:00,64
1404072606,66,91000001,07:20:00,07:55:00,60
1404072731,66,91000001,07:20:00,07:55:00,4
1404072731,31,91000001,07:55:00,08:40:00,64
1404072731,2,91000001,08:40:00,09:55:00,62
1404072713,8,91000001,09:55:00,10:35:00,64
1404072713,11,91000001,10:35:00,11:10:00,50
1404072704,11,91000001,10:35:00,11:10:00,14
1404072704,57,91000001,11:10:00,11:45:00,64
1404072704,61,91000001,11:45:00,12:30:00,58
1404072709,61,91000001,11:45:00,12:30:00,6
1404072709,41,91000001,11:45:00,12:30:00,62
1404072709,1,91000001,06:20:00,07:00:00,60
1404072815,1,91000001,06:20:00,07:00:00,4
1404072815,7,91000001,07:00:00,07:40:00,60
1404072815,28,91000001,07:40:00,08:15:00,64
1404072824,76,91000001,08:15:00,09:30:00,64
1404072824,62,91000001,09:30:00,10:15:00,64
1404072824,44,91000001,10:15:00,10:50:00,6
1404072828,44,91000001,10:15:00,10:50:00,58
1404072828,9,91000001,10:50:00,11:30:00,60
1404072821,9,91000001,10:50:00,11:30:00,4
1404072821,26,91000001,11:30:00,12:10:00,64
1404072821,15,91000001,12:10:00,13:00:00,56
1404072805,15,91000001,12:10:00,13:00:00,6
1404072805,4,91000001,06:20:00,07:10:00,64
1404072805,74,91000001,07:10:00,07:45:00,62
1404072805,54,91000001,07:45:00,08:30:00,6
1404072902,54,91000001,07:45:00,08:30:00,58
1404072902,80,91000001,08:30:00,09:40:00,64
1404072902,38,91000001,09:40:00,10:15:00,10
1404072925,38,91000001,09:40:00,10:15:00,54
1404072925,77,91000001,10:15:00,11:00:00,62
1404072925,12,91000001,11:00:00,12:00:00,20
1404072911,12,91000001,11:00:00,12:00:00,42
1404072911,69,91000001,06:25:00,07:00:00,64
1404072911,79,91000001,07:00:00,07:35:00,20
1404072929,79,91000001,07:00:00,07:35:00,44
1404072929,36,91000001,07:35:00,08:10:00,64
1404072929,67,91000001,08:10:00,08:45:00,28
1404073020,67,91000001,08:10:00,08:45:00,36
1404073020,25,91000001,08:45:00,09:40:00,64
1404073020,49,91000001,09:40:00,10:20:00,24
1404073022,49,91000001,09:40:00,10:20:00,40
1404073022,70,91000001,10:20:00,11:25:00,63
1404073022,51,91000001,11:25:00,12:00:00,34
1404073001,51,91000001,11:25:00,12:00:00,29
1404073001,55,91000001,06:50:00,07:30:00,64
1404073001,10,91000001,07:30:00,08:05:00,40
1404073016,10,91000001,07:30:00,08:05:00,24
1404073016,61,91000001,08:05:00,08:40:00,62
1404073016,57,91000001,08:40:00,10:00:00,36
1404080112,57,91000001,08:40:00,10:00:00,28
1404080112,11,91000001,10:00:00,10:45:00,64
1404080112,41,91000001,10:45:00,11:30:00,40
1404080107,41,91000001,10:45:00,11:30:00,22
1404080107,8,91000001,11:30:00,12:15:00,64
1404080107,31,91000001,06:20:00,06:55:00,52
1404080119,31,91000001,06:20:00,06:55:00,12
1404080119,28,91000001,06:55:00,07:30:00,64
1404080119,7,91000001,07:30:00,08:15:00,64
1404080114,76,91000001,08:15:00,08:50:00,62
1404080114,44,91000001,08:50:00,09:55:00,64
1404080114,62,91000001,09:55:00,10:30:00,6
1404080103,62,91000001,09:55:00,10:30:00,58
1404080103,1,91000001,10:30:00,11:15:00,64
1404080103,9,91000001,11:15:00,11:50:00,20
1404080323,9,91000001,11:15:00,11:50:00,42
1404080323,26,91000001,11:15:00,11:50:00,62
1404080323,58,91000001,06:20:00,07:00:00,34
1404080306,58,91000001,06:20:00,07:00:00,30
1404080306,15,91000001,07:00:00,07:50:00,64
1404080306,52,91000001,07:50:00,08:30:00,38
1404080304,52,91000001,07:50:00,08:30:00,26
1404080304,13,91000001,08:30:00,09:40:00,64
1404080304,45,91000001,09:40:00,10:20:00,44
1404080313,45,91000001,09:40:00,10:20:00,24
1404080313,80,91000001,10:20:00,10:55:00,64
1404080313,54,91000001,10:55:00,11:35:00,46
1404080331,54,91000001,10:55:00,11:35:00,18
1404080331,4,91000001,11:35:00,12:10:00,64
1404080331,12,91000001,12:10:00,12:45:00,54
1404080409,12,91000001,12:10:00,12:45:00,10
1404080409,38,91000001,12:45:00,13:20:00,64
1404080426,72,92000001,06:35:00,07:10:00,800
1404080426,74,92000001,07:10:00,07:50:00,800
1404080426,39,92000001,07:50:00,08:30:00,800
1404080426,79,92000001,08:30:00,09:55:00,160
1404080409,79,91000001,08:30:00,09:55:00,48
1404080409,40,91000001,09:55:00,10:30:00,14
1404080424,40,91000001,09:55:00,10:30:00,50
1404080424,70,91000001,10:30:00,11:15:00,64
1404080428,77,91000001,11:15:00,11:55:00,64
1404080428,49,91000001,11:55:00,12:30:00,64
1404080428,69,91000001,12:30:00,13:00:00,12
1404080415,69,91000001,12:30:00,13:05:00,48
1404080415,19,91000001,13:05:00,13:40:00,64
1404080421,25,91000001,06:20:00,07:05:00,64
1404080421,51,91000001,07:05:00,07:45:00,58
1404080505,51,91000001,07:05:00,07:45:00,4
1404080505,67,91000001,07:45:00,08:20:00,64
1404080505,36,91000001,08:20:00,10:05:00,60
1404080502,36,91000001,08:20:00,10:05:00,4
1404080502,23,91000001,10:05:00,10:55:00,64
1404080502,66,91000001,10:55:00,11:30:00,64
1404080502,22,91000001,11:30:00,12:05:00,6
1404080525,22,91000001,11:30:00,12:05:00,58
1404080525,37,91000001,12:05:00,12:45:00,64
1404080525,35,91000001,12:45:00,13:30:00,14
1404080511,35,91000001,12:45:00,13:30:00,46
1404080511,6,91000001,06:20:00,07:05:00,64
1404080511,2,91000001,07:05:00,07:55:00,24
1404080620,2,91000001,07:05:00,07:55:00,40
1404080620,27,91000001,07:55:00,08:30:00,64
1404080620,21,91000001,08:30:00,09:40:00,18
1404080629,21,91000001,08:30:00,09:40:00,44
1404080629,55,91000001,09:40:00,10:15:00,64
1404080629,65,91000001,10:15:00,10:55:00,24
1404080622,65,91000001,10:15:00,10:55:00,40
1404080622,10,91000001,10:55:00,11:30:00,64
1404080622,29,91000001,11:30:00,12:05:00,34
1404080601,29,91000001,11:30:00,12:05:00,28
1404080601,30,91000001,12:05:00,12:40:00,64
1404080601,64,91000001,12:40:00,13:15:00,40
104/0716,64,91000001,12:45:00,13:15:00,24
104/0716,8,91000001,13:15:00,13:50:00,62
1404080716,41,91000001,06:30:00,07:20:00,46
1404080712,41,91000001,06:30:00,07:20:00,18
1404080712,11,91000001,07:20:00,07:55:00,62
1404080712,31,91000001,07:55:00,08:30:00,58
1404080707,31,91000001,07:55:00,08:30:00,6
1404080707,80,91000001,08:30:00,09:35:00,64
1404080707,45,91000001,09:35:00,10:10:00,64
1404080707,13,91000001,10:10:00,10:45:00,8
1404080703,13,91000001,10:10:00,10:45:00,56
1404080703,52,91000001,10:45:00,11:20:00,64
1404080703,15,91000001,11:20:00,11:55:00,8
1404080814,15,91000001,11:20:00,11:55:00,56
1404080814,54,91000001,11:55:00,12:30:00,64
1404080814,58,91000001,12:30:00,13:05:00,20
1404080819,58,91000001,12:30:00,13:05:00,40
1404080819,73,91000001,13:05:00,13:40:00,64
1404080819,7,91000001,06:20:00,07:00:00,34
1404080823,7,91000001,06:20:00,07:00:00,30
1404080823,28,91000001,07:00:00,07:45:00,64
1404080823,57,91000001,07:45:00,08:20:00,20
1404080806,57,91000001,07:45:00,08:20:00,44
1404080806,38,91000001,08:20:00,08:55:00,64
1404080806,72,91000001,08:55:00,10:00:00,34
1404080804,72,91000001,08:55:00,10:00:00,30
1404080804,61,91000001,10:00:00,10:35:00,64
1404080804,77,91000001,10:35:00,11:20:00,36
1404081031,77,91000001,10:35:00,11:20:00,28
1404081031,70,91000001,11:20:00,11:55:00,64
1404081031,40,91000001,11:55:00,12:30:00,48
1404081026,40,91000001,11:55:00,12:30:00,16
1404081026,79,91000001,12:30:00,13:05:00,64
1404081026,4,91000001,13:05:00,13:40:00,34
1404081013,4,91000001,13:05:00,13:40:00,30
1404081013,12,91000001,06:20:00,07:05:00,62
1404081013,69,91000001,07:05:00,07:55:00,42
1404081024,69,91000001,07:05:00,07:55:00,22
1404081024,49,91000001,07:55:00,08:30:00,64
1404081024,39,91000001,08:30:00,09:40:00,44
1404081028,39,91000001,08:30:00,09:40:00,20
1404081028,19,91000001,09:40:00,10:15:00,64
1404081028,36,91000001,10:15:00,10:50:00,54
1404081115,36,91000001,10:15:00,10:50:00,10
1404081115,67,91000001,10:50:00,11:25:00,62
