date_jalali,OperatorCode_FK,PushingTime_min,IncomingCarID,productName,GlazeType,temp_exhaust,temp_preheat01,temp_preheat02,temp_termostat,temp_Zone00,temp_Zone01,temp_Zone02,temp_Zone03,temp_Zone04,temp_Zone05,temp_Zone06,temp_Zone07,temp_rapid01,temp_Rapid02,temp_bottomA,temp_bottom01,temp_bottomB,temp_bottom02
1404.7.23,8,4:30:00,44,90000001,91000001,190,395,538,740,825,930,955,942,940,870,827,788,612,571,543,475,330,273
1404.7.23,4,6:40:00,9,90000001,91000001,190,394,541,745,825,930,955,942,940,870,828,786,612,569,542,476,332,271
1404.7.23,4,8:50:00,26,90000001,91000001,190,395,540,742,825,930,955,942,940,870,828,786,610,570,543,477,332,272
1404.7.23,4,11:20:00,15,90000001,91000001,190,375,530,702,825,930,955,940,940,865,825,777,590,562,488,463,255,207
1404.7.23,4,13:30:00,47,90000001,91000001,190,389,531,730,825,930,955,942,940,870,826,775,599,565,530,465,308,243
1404.7.23,5,15:40:00,4,90000001,91000001,190,390,528,732,825,930,955,943,940,870,825,777,605,568,537,471,318,254
1404.7.23,5,17:50:00,74,90000001,91000001,190,394,528,741,825,930,955,945,940,870,829,780,608,568,541,474,324,261
1404.7.23,5,20:00:00,34,90000001,91000001,190,400,534,752,825,930,955,943,940,870,831,783,611,570,544,475,325,266
1404.7.23,8,22:10:00,54,90000001,91000001,190,400,535,752,825,930,955,944,940,870,830,785,613,572,546,479,332,270
1404.7.24,8,0:20:00,68,90000001,91000001,190,400,534,745,825,930,955,943,940,870,832,788,614,572,547,483,335,274
1404.7.24,8,2:30:00,80,90000001,91000001,190,395,535,738,825,930,955,944,940,870,834,787,616,574,547,484,336,278
1404.7.24,8,4:40:00,42,90000001,91000001,190,396,535,740,825,930,955,943,940,870,832,785,613,572,546,482,334,275
1404.7.24,8,6:50:00,38,90000001,91000001,190,398,533,745,825,930,955,942,940,870,832,790,614,575,550,489,345,285
1404.7.24,8,9:00:00,12,90000001,91000001,190,388,527,738,825,930,955,941,940,870,831,784,614,577,551,489,347,287
1404.7.24,8,11:10:00,16,90000001,91000001,190,388,520,734,825,930,955,942,940,870,830,788,614,578,550,490,346,291
1404.7.24,8,13:20:00,79,90000001,91000001,190,388,520,727,825,930,955,943,940,870,831,779,614,577,550,491,345,290
1404.7.24,5,15:30:00,36,90000001,91000001,190,394,521,734,825,930,955,943,940,870,825,779,615,579,550,491,347,290
1404.7.24,5,17:40:00,67,90000001,91000001,190,389,523,727,825,930,955,942,940,870,829,782,615,578,551,491,347,292
1404.7.24,5,19:50:00,25,90000001,91000001,190,392,527,734,825,930,955,942,940,870,827,780,613,577,551,490,346,289
1404.7.24,8,22:00:00,69,90000001,91000001,190,389,536,732,825,930,955,941,940,870,828,779,614,576,552,491,347,289
1404.7.25,8,0:10:00,49,90000001,91000001,190,390,537,734,825,930,955,941,940,870,829,779,614,577,552,493,348,292
1404.7.25,8,2:20:00,77,90000001,91000001,190,392,540,740,825,930,955,941,940,870,829,778,612,575,550,495,349,295
1404.7.25,8,4:30:00,24,90000001,91000001,190,390,540,740,825,930,955,941,940,870,830,788,611,575,553,496,356,296
1404.7.25,8,6:40:00,70,90000001,91000001,190,391,543,741,825,930,955,943,940,870,825,786,610,573,553,494,360,295
1404.7.25,8,8:50:00,17,90000001,91000001,190,390,535,742,825,930,955,942,940,870,830,784,611,573,553,496,358,295
1404.7.25,8,11:00:00,51,90000001,91000001,190,391,530,741,825,930,955,941,940,870,830,781,612,574,550,498,355,300
1404.7.25,8,13:10:00,50,90000001,91000001,190,389,525,730,825,930,955,940,940,870,830,776,612,574,549,495,359,300
1404.7.25,5,15:20:00,65,90000001,91000001,190,391,526,739,825,930,955,940,940,870,828,779,612,575,548,494,358,299
1404.7.25,5,17:30:00,21,90000001,91000001,190,389,525,739,825,930,955,942,940,870,828,781,609,573,549,482,355,300
1404.7.25,5,19:40:00,6,90000001,91000001,190,388,526,739,825,930,955,942,940,870,829,782,608,571,550,492,356,297
1404.7.25,5,21:50:00,75,90000001,91000001,190,387,522,733,825,930,955,942,940,870,825,782,609,572,546,491,348,291
1404.7.26,4,0:00:00,37,90000001,91000001,190,388,525,739,825,930,955,942,940,870,829,778,608,572,544,491,348,290
1404.7.26,4,2:10:00,22,90000001,91000001,190,383,528,735,825,930,955,942,940,870,827,781,607,571,543,490,347,291
1404.7.26,4,4:20:00,66,90000001,91000001,190,382,532,732,825,930,955,942,940,870,827,782,607,570,545,487,347,290
1404.7.26,4,6:30:00,71,90000001,91000001,190,382,535,741,825,930,955,942,940,871,828,781,606,571,549,488,346,291
1404.7.26,4,8:40:00,2,90000001,91000001,190,381,539,725,825,930,955,940,940,871,828,780,606,571,547,487,348,292
1404.7.26,4,10:50:00,55,90000001,91000001,190,382,538,726,825,930,955,940,940,872,828,781,606,571,547,488,347,291
1404.7.26,4,13:00:00,60,90000001,91000001,190,382,539,720,825,930,955,942,940,871,828,781,608,572,547,489,347,292
1404.7.26,8,15:10:00,10,90000001,91000001,190,384,535,726,825,930,955,941,940,870,830,777,608,571,550,489,348,289
1404.7.26,8,17:20:00,61,90000001,91000001,190,382,537,719,825,930,955,941,940,870,826,781,607,570,548,487,347,284
1404.7.26,8,19:30:00,57,90000001,91000001,190,387,543,722,825,930,955,941,940,870,823,779,605,570,547,488,346,285
1404.7.26,8,21:40:00,11,90000001,91000001,190,390,549,733,825,930,955,941,940,870,828,780,608,568,548,486,347,284
1404.7.26,5,23:50:00,41,90000001,91000001,190,392,552,726,825,930,955,941,940,870,826,779,608,569,544,487,346,284
1404.7.27,5,2:00:00,8,90000001,91000001,190,393,556,733,825,930,955,941,940,870,827,780,607,569,546,486,345,382
1404.7.27,5,4:10:00,30,90000001,91000001,190,391,561,732,825,930,955,942,940,870,825,782,607,569,544,483,342,281
1404.7.27,4,6:20:00,29,90000001,91000001,190,391,561,732,825,930,955,941,940,870,828,781,608,568,544,484,341,285
1404.7.27,4,8:30:00,31,90000001,91000001,190,391,561,735,825,930,955,941,940,870,828,781,609,567,545,485,342,288
1404.7.27,4,10:40:00,28,90000001,91000001,190,396,556,738,825,930,955,941,940,870,828,784,611,571,544,486,339,284
1404.7.27,4,12:50:00,7,90000001,91000001,190,399,552,736,825,930,955,941,940,871,827,783,610,571,545,487,338,285
1404.7.27,8,15:00:00,53,90000001,91000001,190,396,550,736,825,930,955,941,940,870,828,782,611,572,546,487,347,291
1404.7.27,8,17:10:00,76,90000001,91000001,190,393,549,745,825,930,955,941,940,870,827,781,612,573,545,486,344,287
1404.7.27,8,19:20:00,46,90000001,91000001,190,393,547,755,825,930,955,941,940,870,829,786,613,573,546,485,348,286
1404.7.27,8,21:30:00,44,90000001,91000001,190,396,546,750,825,930,955,940,940,870,827,786,613,574,547,483,348,287
1404.7.27,5,23:40:00,18,90000001,91000001,190,401,548,759,825,930,955,941,940,870,827,789,614,572,548,485,349,289
1404.7.28,5,1:50:00,62,90000001,91000001,190,394,545,750,825,930,955,940,940,870,828,787,614,573,546,488,349,297
1404.7.28,5,4:00:00,1,90000001,91000001,190,392,550,751,825,930,955,940,940,870,828,789,613,575,547,490,346,292
1404.7.28,4,6:10:00,9,90000001,91000001,190,394,551,742,825,930,955,940,940,870,828,783,613,575,547,492,346,293
1404.7.28,4,8:20:00,26,90000001,91000001,190,393,551,741,825,930,955,940,940,871,828,781,613,575,547,491,346,292
1404.7.28,4,10:30:00,47,90000001,91000001,190,398,532,736,825,930,955,942,940,870,830,786,615,577,549,497,357,297
1404.7.28,4,12:40:00,58,90000001,91000001,190,389,531,731,825,930,955,942,940,871,831,784,615,577,549,498,356,298
1404.7.28,4,14:50:00,15,90000001,91000001,190,391,531,732,825,920,955,942,940,870,831,784,615,577,548,497,357,298
1404.7.28,4,17:00:00,52,90000001,91000001,190,392,532,732,825,930,955,942,940,870,832,783,615,577,548,498,356,297
1404.7.28,4,19:10:00,13,90000001,91000001,190,388,534,735,825,930,955,942,940,870,827,784,614,575,548,488,347,285
1404.7.28,4,21:20:00,34,90000001,91000001,190,388,535,736,825,930,955,942,940,870,828,784,613,574,547,489,347,285
1404.7.28,5,23:30:00,45,90000001,91000001,190,388,540,736,825,930,955,942,940,870,830,782,610,573,546,486,344,283
1404.7.29,5,1:40:00,42,90000001,91000001,190,387,539,736,825,930,955,942,940,870,829,783,610,573,547,487,346,285
1404.7.29,5,3:50:00,80,90000001,91000001,190,389,532,733,825,930,955,942,940,870,830,788,613,575,547,486,347,283
1404.7.29,4,6:00:00,68,90000001,91000001,190,388,535,735,825,930,955,942,940,870,831,786,613,573,544,486,347,288
1404.7.29,4,8:10:00,54,90000001,91000001,190,389,535,733,825,930,955,942,940,871,830,785,613,573,544,485,347,289
1404.7.29,4,10:20:00,16,90000001,91000001,190,388,534,733,825,930,955,942,940,870,830,784,611,573,544,486,347,290
1404.7.29,4,12:30:00,72,90000001,91000001,190,389,535,737,825,930,955,942,940,870,830,783,615,573,544,485,347,291
1404.7.29,8,14:40:00,38,90000001,91000001,190,388,525,724,825,930,955,941,940,870,830,788,615,578,545,490,350,294
1404.7.29,8,16:50:00,12,90000001,91000001,190,388,524,735,825,930,955,941,940,870,827,785,618,579,551,489,346,293
1404.7.29,8,19:00:00,4,90000001,91000001,190,390,522,744,825,930,955,941,940,870,830,785,615,578,554,492,356,294
1404.7.29,8,21:10:00,24,90000001,91000001,190,392,525,740,825,930,955,942,940,870,830,787,616,579,554,504,352,294
1404.7.29,5,23:20:00,79,90000001,91000001,190,389,830,743,825,930,955,942,940,870,831,787,615,581,555,495,355,298
1404.7.30,5,1:30:00,40,90000001,91000001,190,390,531,740,825,930,955,942,940,870,830,790,613,579,556,497,357,299
1404.7.30,5,3:40:00,70,90000001,91000001,190,391,533,737,825,930,955,942,940,870,829,795,612,574,558,500,360,300
1404.7.30,5,5:50:00,77,90000001,91000001,190,391,533,736,825,930,955,942,940,870,832,795,615,575,556,503,361,301
1404.7.30,4,8:00:00,17,90000001,91000001,190,393,522,734,825,930,955,942,940,870,834,795,614,577,554,506,364,304
1404.7.30,4,10:10:00,39,90000002,92000001,190,394,523,735,825,930,955,942,940,871,834,795,615,577,554,504,365,304
1404.7.30,4,12:20:00,49,90000001,91000001,190,399,525,730,825,930,955,942,940,871,835,796,915,576,555,501,364,303
1404.7.30,8,14:30:00,69,90000001,91000001,190,393,531,735,825,930,955,942,940,870,833,783,612,576,555,498,374,310
1404.7.30,8,16:40:00,19,90000001,91000001,190,392,528,743,825,930,955,942,940,870,830,783,612,574,554,496,373,310
1404.7.30,8,18:50:00,25,90000001,91000001,190,392,530,745,825,930,955,940,940,870,830,786,612,575,552,496,364,314
1404.7.30,8,21:00:00,50,90000001,91000001,190,386,536,745,825,930,955,942,940,870,832,785,613,577,554,497,367,313
1404.7.30,5,23:10:00,51,90000001,91000001,190,392,539,756,825,930,955,943,940,870,832,788,614,578,554,498,366,310
1404.8.1,5,1:20:00,74,90000002,92000001,190,398,539,771,825,930,955,943,940,870,833,788,614,576,554,497,363,308
1404.8.1,5,3:30:00,67,90000001,91000001,190,400,534,755,825,930,955,942,940,870,832,792,614,577,555,497,362,308
1404.8.1,5,5:40:00,36,90000001,91000001,190,399,528,753,825,930,955,941,940,870,831,794,613,576,553,497,362,310
1404.8.1,4,7:50:00,23,90000001,91000001,190,398,531,754,825,930,955,941,940,870,830,786,615,577,554,500,367,311
1404.8.1,4,10:00:00,75,90000001,91000001,190,395,533,755,825,930,955,941,940,870,830,781,613,577,553,502,366,311
1404.8.1,4,12:10:00,66,90000001,91000001,190,388,531,748,825,930,955,940,940,870,835,784,617,580,556,504,370,315
1404.8.1,8,14:20:00,22,90000001,91000001,190,389,526,736,825,930,955,943,940,870,828,784,626,579,557,503,370,314
1404.8.1,8,16:30:00,37,90000001,91000001,190,393,523,737,825,930,955,944,940,870,831,783,615,575,556,502,370,312
1404.8.1,8,18:40:00,71,90000001,91000001,190,392,525,737,825,930,955,943,940,869,731,784,615,578,556,502,370,311
1404.8.1,8,20:50:00,35,90000001,91000001,190,388,520,743,825,930,955,944,940,871,830,787,614,578,557,503,375,318
1404.8.1,5,23:00:00,6,90000001,91000001,190,384,526,765,825,930,955,942,940,870,817,788,615,578,555,505,373,317
1404.8.2,5,1:10:00,2,90000001,91000001,190,389,536,750,825,930,955,943,940,870,821,774,615,578,555,503,374,315
1404.8.2,5,3:20:00,27,90000001,91000001,190,388,536,754,825,930,955,943,940,870,831,775,615,575,555,503,376,318
1404.8.2,5,5:30:00,60,90000001,91000001,190,389,533,748,825,930,955,943,940,870,830,785,613,577,550,505,379,319
1404.8.2,5,7:40:00,21,90000001,91000001,190,383,533,746,825,930,955,943,940,870,833,787,594,576,555,508,383,321
1404.8.2,5,9:50:00,55,90000001,91000001,190,388,524,746,825,930,955,941,940,870,829,782,603,551,555,505,379,326
1404.8.2,5,12:00:00,65,90000001,91000001,190,383,520,740,825,930,955,944,940,870,831,771,606,565,553,502,378,320
1404.8.2,8,14:10:00,10,90000001,91000001,190,384,513,764,825,930,955,944,940,870,834,778,609,569,540,505,378,325
1404.8.2,8,16:20:00,29,90000001,91000001,190,382,514,763,825,930,955,944,940,869,833,781,608,571,548,500,373,321
1404.8.2,8,18:30:00,30,90000001,91000001,190,378,524,735,825,930,955,942,940,868,830,785,604,571,547,485,376,321
1404.8.2,8,20:40:00,64,90000001,91000001,190,377,527,731,825,930,955,942,940,869,816,785,605,566,547,486,373,321
1404.8.2,4,22:50:00,8,90000001,91000001,190,373,526,731,825,930,955,942,940,870,825,770,608,565,546,488,375,321
1404.8.3,4,1:00:00,53,90000001,91000001,190,372,526,726,825,930,955,942,940,870,832,777,605,572,545,489,370,320
1404.8.3,4,3:10:00,76,90000001,91000001,190,371,525,724,825,930,955,942,940,870,832,776,604,571,544,490,355,319
1404.8.3,4,5:20:00,46,90000001,91000001,190,372,525,726,825,930,955,942,940,871,832,777,585,570,545,487,355,302
1404.8.3,4,7:30:00,44,90000001,91000001,190,372,520,747,825,930,955,942,940,868,833,786,598,550,546,490,358,301
1404.8.3,4,9:40:00,62,90000001,91000001,190,380,522,742,825,930,955,941,940,870,832,783,599,561,546,495,357,307
1404.8.3,4,11:50:00,1,90000001,91000001,190,380,522,742,825,930,955,941,940,870,833,781,599,562,546,496,358,306
1404.8.3,5,14:00:00,26,90000001,91000001,190,370,508,723,825,930,955,942,940,870,830,767,613,568,540,492,364,307
1404.8.3,5,16:10:00,9,90000001,91000001,190,372,509,729,825,930,955,942,940,870,833,771,612,573,542,475,364,308
1404.8.3,5,18:20:00,41,90000001,91000001,190,375,508,741,825,930,955,944,940,870,836,783,611,575,545,485,365,311
1404.8.3,5,20:30:00,11,90000001,91000001,190,378,507,729,825,930,955,944,940,870,837,787,591,576,548,489,354,312
1404.8.3,8,22:40:00,31,90000001,91000001,190,373,507,727,825,930,955,944,938,870,837,788,602,553,548,491,345,309
1404.8.4,8,0:50:00,80,90000001,91000001,190,371,514,726,825,930,955,943,940,870,837,791,607,564,547,495,353,289
1404.8.4,8,3:00:00,45,90000001,91000001,190,372,517,731,825,930,955,943,940,870,838,791,610,567,533,495,360,298
1404.8.4,8,5:10:00,13,90000001,91000001,190,374,520,731,825,930,955,943,940,870,837,794,610,571,540,492,360,302
1404.8.4,4,7:20:00,52,90000001,91000001,190,373,521,731,825,930,955,943,940,871,838,793,611,571,541,492,361,302
1404.8.4,4,9:30:00,15,90000001,91000001,190,374,522,730,825,930,955,943,940,871,837,791,614,571,542,483,363,311
1404.8.4,4,11:40:00,54,90000001,91000001,190,380,514,713,825,93,955,943,940,840,832,784,615,582,546,483,350,310
1404.8.4,4,13:50:00,73,90000001,91000001,190,388,515,723,825,930,955,942,940,870,836,784,618,581,550,492,340,308
1404.8.4,5,16:00:00,58,90000001,91000001,190,379,516,733,825,930,955,941,940,870,836,782,617,584,554,493,356,289
1404.8.4,5,18:10:00,7,90000001,91000001,190,379,524,740,825,930,955,942,940,870,838,792,618,581,558,491,359,301
1404.8.4,5,20:20:00,28,90000001,91000001,190,378,525,740,825,930,955,943,940,870,836,789,617,581,558,497,360,301
1404.8.4,8,22:30:00,57,90000001,91000001,190,379,527,743,825,930,955,942,940,870,838,790,615,580,556,499,360,305
1404.8.5,8,0:40:00,38,90000001,91000001,190,380,529,748,825,930,955,942,940,870,838,792,615,580,558,504,34,308
1404.8.5,8,2:50:00,72,90000001,91000001,190,379,527,752,825,930,955,942,940,870,838,791,612,577,559,504,368,311
1404.8.5,8,5:00:00,61,90000001,91000001,190,380,521,752,825,930,955,941,940,870,838,788,611,575,559,506,370,313
1404.8.5,4,7:10:00,77,90000001,91000001,190,379,513,746,825,930,955,941,940,870,838,785,609,575,556,506,366,310
1404.8.5,4,9:20:00,17,90000001,91000001,190,380,513,740,825,930,955,941,940,870,838,780,611,573,555,508,371,318
1404.8.5,4,11:30:00,70,90000001,91000001,190,382,514,739,825,930,955,941,940,871,838,781,611,573,555,507,372,317
1404.8.5,4,13:40:00,79,90000001,91000001,190,380,515,737,825,930,955,941,940,871,838,781,611,574,555,509,37,316
1404.8.5,5,15:50:00,40,90000001,91000001,190,378,506,732,825,930,955,942,940,869,836,787,613,575,555,510,381,324
1404.8.5,5,18:00:00,4,90000001,91000001,190,377,507,732,825,930,955,944,940,870,838,790,612,576,555,508,381,327
1404.8.5,5,20:10:00,12,90000001,91000001,190,374,508,729,825,930,955,943,940,870,840,792,613,576,557,509,383,330
1404.8.5,8,22:20:00,69,90000001,91000001,190,371,506,725,825,930,955,944,940,870,840,800,612,576,559,511,381,330
1404.8.6,8,0:30:00,49,90000001,91000001,190,372,506,731,825,930,955,944,940,870,839,797,610,574,558,514,383,330
1404.8.6,8,2:40:00,39,90000001,91000001,190,374,507,733,825,930,955,944,940,870,837,800,611,572,558,517,386,333
1404.8.6,8,4:50:00,19,90000001,91000001,190,372,503,732,825,930,955,944,940,870,840,802,612,573,556,517,390,334
1404.8.6,4,7:00:00,67,90000001,91000001,190,375,502,730,825,930,955,944,940,870,839,800,611,573,555,515,392,342
1404.8.6,4,9:10:00,22,90000002,92000001,190,378,502,723,825,930,955,944,940,870,839,794,611,574,555,514,396,341
1404.8.6,4,11:20:00,51,90000001,91000001,190,381,503,724,825,930,955,944,940,871,839,794,610,572,555,514,397,345
1404.8.6,4,13:30:00,23,90000001,91000001,190,386,496,709,825,930,955,943,940,870,839,794,612,573,556,513,393,343
1404.8.6,5,15:40:00,75,90000001,91000001,190,377,491,708,825,930,955,942,940,870,839,784,613,576,556,514,390,342
1404.8.6,5,17:50:00,74,90000001,91000001,190,368,496,709,825,930,955,942,940,870,840,788,614,575,556,515,391,340
1404.8.6,5,20:00:00,36,90000001,91000001,190,363,500,715,825,930,955,942,940,870,840,788,614,575,556,515,391,340
1404.8.6,8,22:10:00,71,90000001,91000001,190,363,506,727,825,930,955,943,940,870,840,792,614,576,559,515,392,340
1404.8.7,8,0:20:00,25,90000001,91000001,190,369,504,727,825,930,955,942,940,870,840,795,614,576,559,517,390,339
1404.8.7,8,2:30:00,37,90000001,91000001,190,369,505,731,825,930,955,943,940,870,840,795,615,575,560,517,291,339
1404.8.7,8,4:40:00,27,90000001,91000001,190,369,498,722,825,930,955,943,940,870,840,795,615,578,561,517,393,340
1404.8.7,4,6:50:00,2,90000001,91000001,190,372,498,721,825,930,955,943,940,870,840,796,616,578,560,517,395,343
1404.8.7,4,9:00:00,60,90000001,91000001,190,371,497,716,825,930,955,943,940,870,840,797,616,578,561,518,395,343
1404.8.7,4,11:10:00,6,90000001,91000001,190,370,497,711,825,930,955,943,940,870,840,798,615,577,561,519,396,344
1404.8.7,4,13:20:00,35,90000001,91000001,190,370,493,707,825,930,955,943,940,870,840,787,617,578,562,519,396,343
1404.8.7,4,15:30:00,66,90000002,92000001,190,361,495,701,825,930,955,941,940,870,840,784,617,579,562,518,405,345
1404.8.7,4,17:40:00,55,90000001,91000001,190,370,501,710,825,930,955,943,940,870,840,790,617,580,561,518,398,347
1404.8.7,4,19:50:00,21,90000001,91000001,190,375,502,718,825,930,955,943,940,870,842,791,616,580,561,518,397,346
1404.8.7,8,22:00:00,50,90000001,91000001,190,370,515,760,825,930,955,943,940,870,840,795,617,580,562,520,398,347
1404.8.8,8,0:10:00,10,90000001,91000001,190,372,516,737,825,930,955,943,940,870,838,794,617,581,563,519,398,347
1404.8.8,8,2:20:00,65,90000001,91000001,190,370,517,734,825,930,955,943,940,870,839,791,617,582,563,521,403,346
1404.8.8,8,4:30:00,29,90000001,91000001,190,369,515,735,825,930,955,943,940,870,838,791,615,583,564,521,403,350
1404.8.8,4,6:40:00,46,90000001,91000001,190,369,512,730,825,930,955,943,940,870,838,791,615,582,564,519,403,350
1404.8.8,4,8:50:00,48,90000001,91000001,190,374,509,726,825,930,955,941,940,870,838,789,614,578,564,518,398,348
1404.8.8,4,11:00:00,76,90000001,91000001,190,374,502,750,825,930,955,944,940,870,840,790,614,576,560,517,396,347
1404.8.8,4,13:10:00,8,90000001,91000001,190,376,501,748,825,930,955,943,940,870,840,788,614,576,560,516,395,346
1404.8.8,5,15:20:00,64,90000001,91000001,190,377,516,734,825,930,955,943,940,866,837,791,612,576,558,513,395,347
1404.8.8,5,17:30:00,53,90000001,91000001,190,388,517,736,825,930,955,943,940,870,835,795,612,575,559,515,396,351
1404.8.8,5,19:40:00,44,90000001,91000001,190,380,519,743,825,930,955,943,940,870,821,795,612,574,560,512,392,346
1404.8.8,5,21:50:00,30,90000001,91000001,190,380,521,745,825,930,955,943,940,870,831,782,611,573,557,511,391,345
1404.8.9,8,0:00:00,26,90000001,91000001,190,381,519,740,825,930,955,941,940,870,836,777,611,573,556,512,391,346
1404.8.9,8,2:10:00,1,90000001,91000001,190,380,519,736,825,930,955,941,940,870,834,785,608,573,556,513,390,343
1404.8.9,8,4:20:00,62,90000001,91000001,190,381,520,763,825,930,955,942,940,870,840,787,585,568,555,511,387,341
1404.8.9,8,6:30:00,24,90000001,91000001,190,380,518,743,825,930,955,941,940,850,837,780,593,550,553,510,291,341
1404.8.9,8,8:40:00,9,90000001,91000001,190,384,520,745,825,930,955,941,940,870,830,790,598,555,550,511,393,343
1404.8.9,8,10:50:00,13,90000001,91000001,190,383,518,751,825,930,955,942,940,862,825,791,598,562,541,511,395,346
1404.8.9,8,13:00:00,45,90000001,91000001,190,381,516,746,825,930,955,940,940,869,831,770,600,559,543,506,393,342
1404.8.9,5,15:10:00,16,90000001,91000001,190,380,516,740,825,930,955,940,940,870,832,783,602,561,546,487,394,342
1404.8.9,5,17:20:00,80,90000001,91000001,190,378,518,744,825,930,955,945,940,870,839,790,600,563,545,493,393,341
1404.8.9,5,19:30:00,31,90000001,91000001,190,378,518,749,825,930,955,945,940,870,838,790,592,559,545,496,380,342
1404.8.9,5,21:40:00,52,90000001,91000001,190,382,519,748,825,930,955,944,940,865,835,795,593,552,545,496,371,336
1404.8.9,4,23:50:00,63,90000001,91000001,190,381,518,747,825,930,955,944,940,868,835,797,597,556,543,497,376,331
1404.8.10,4,2:00:00,11,90000001,91000001,190,380,517,744,825,930,955,944,940,870,834,798,600,558,541,497,378,323
1404.8.10,4,4:10:00,7,90000001,91000001,190,381,516,745,825,930,955,944,940,870,835,797,600,557,541,498,377,322
1404.8.10,4,6:20:00,28,90000001,91000001,190,380,519,744,825,930,955,944,940,870,835,795,600,561,543,491,375,322
1404.8.10,4,8:30:00,38,90000001,91000001,190,380,519,742,825,930,955,944,940,870,835,792,600,561,544,492,376,325
1404.8.10,4,10:40:00,72,90000001,91000001,190,380,518,740,825,930,955,944,940,870,835,791,600,561,545,495,377,324
1404.8.10,4,12:50:00,77,90000001,91000001,190,376,517,737,825,930,955,944,940,870,835,791,593,545,544,496,377,235
1404.8.10,8,15:00:00,61,90000001,91000001,190,373,513,727,825,930,955,942,940,870,836,788,594,553,542,497,372,318
1404.8.10,8,17:10:00,57,90000001,91000001,190,369,512,731,825,930,955,943,940,870,836,791,599,557,530,501,377,324
1404.8.10,8,19:20:00,58,90000001,91000001,190,370,518,740,825,930,955,943,940,870,835,794,603,558,539,495,375,324
1404.8.10,8,21:30:00,19,90000001,91000001,190,370,519,735,825,930,955,942,940,870,836,794,604,561,541,476,378,325
1404.8.10,5,23:40:00,39,90000001,91000001,190,370,515,735,825,930,955,944,940,870,835,793,603,563,542,480,377,325
1404.8.11,5,1:50:00,17,90000001,91000001,190,373,510,730,825,930,955,944,940,870,837,788,602,563,544,486,367,327
1404.8.11,5,4:00:00,49,90000001,91000001,190,372,512,733,825,930,955,944,940,870,835,785,600,561,542,484,369,331
1404.8.11,4,6:10:00,69,90000001,91000001,190,378,513,737,825,930,955,942,940,870,836,784,605,562,542,485,368,304
1404.8.11,4,8:20:00,22,90000001,91000001,190,377,517,738,825,930,955,941,940,870,837,783,605,562,542,489,366,303
1404.8.11,4,10:30:00,67,90000001,91000001,190,375,515,732,825,930,955,941,940,870,838,782,605,562,542,494,365,315
1404.8.11,4,12:40:00,12,90000001,91000001,190,374,514,732,825,930,955,942,940,870,838,781,605,561,542,445,366,315
1404.8.11,8,14:50:00,23,90000001,91000001,190,373,515,735,825,930,955,942,940,870,840,797,609,570,551,499,374,319
1404.8.11,8,17:00:00,51,90000001,91000001,190,378,515,740,825,930,955,943,940,870,839,805,611,570,553,502,373,322
1404.8.11,8,19:10:00,75,90000001,91000001,190,375,511,744,825,930,955,943,940,870,839,799,612,572,554,502,374,326
1404.8.11,8,21:20:00,4,90000001,91000001,190,378,509,746,825,930,955,942,940,870,837,801,611,572,554,503,378,326
1404.8.11,5,23:30:00,40,90000001,91000001,190,377,514,747,825,930,955,942,940,870,836,801,612,573,554,503,381,328
1404.8.12,5,1:40:00,71,90000001,91000001,190,374,519,742,825,930,955,943,940,870,837,797,610,571,554,503,381,327
1404.8.12,5,3:50:00,79,90000001,91000001,190,372,518,738,825,930,955,941,940,870,839,799,611,572,554,505,380,330
1404.8.12,4,6:00:00,27,90000001,91000001,190,372,516,735,825,930,955,940,940,870,840,799,613,573,554,507,380,331
1404.8.12,4,8:10:00,37,90000001,91000001,190,374,515,730,825,930,955,940,940,870,840,798,613,572,555,508,385,332
1404.8.12,4,10:20:00,3,90000001,91000001,190,375,515,731,825,930,955,940,940,870,840,797,612,571,555,507,385,331
1404.8.12,4,12:30:00,36,90000001,91000001,190,377,516,730,825,930,955,942,940,870,840,798,613,572,555,507,384,334
1404.8.12,8,14:40:00,25,90000001,91000001,190,376,509,738,825,930,955,942,940,870,838,802,612,573,556,508,385,336
1404.8.12,8,16:50:00,74,90000001,91000001,190,383,509,734,825,930,955,942,940,870,839,804,612,574,557,508,387,334
1404.8.12,8,19:00:00,60,90000001,91000001,190,379,519,738,825,930,955,942,940,870,838,801,611,573,557,508,387,337
1404.8.12,8,21:10:00,2,90000001,91000001,190,372,519,738,825,930,955,943,940,870,840,804,611,573,558,508,387,335
1404.8.12,5,23:20:00,6,90000001,91000001,190,367,521,732,825,930,955,945,940,870,839,804,612,572,556,508,386,332
1404.8.13,5,1:30:00,68,90000001,91000001,190,374,527,732,825,930,955,945,940,870,838,802,612,573,556,508,384,332
1404.8.13,5,3:40:00,42,90000001,91000001,190,370,525,733,825,930,955,940,940,870,838,804,613,572,555,508,384,333
1404.8.13,5,5:50:00,35,90000001,91000001,190,364,522,734,825,930,955,943,940,870,839,807,613,572,554,509,386,339
1404.8.13,4,8:00:00,73,90000001,91000001,190,364,522,739,825,930,955,943,940,870,839,808,613,571,554,509,385,338
1404.8.13,4,10:10:00,50,90000001,91000001,190,371,518,735,825,930,955,942,940,870,840,801,615,573,555,510,384,340
1404.8.13,4,12:20:00,55,90000001,91000001,190,361,511,737,825,930,955,942,940,871,840,800,616,574,555,510,383,342
